city,year,Date_Quarter,bedrooms_count,average_rate_per_night,latitude,longitude,counties,zipcodes
Irving,2017,Second,1,$37,32.8466011385715,-97.0007516210537,Dallas County,75062
Seabrook,2016,Third,3,$375,29.597706564201697,-94.9888253318174,Harris County,77586
Abilene,2013,Second,1,$45,32.4786031936412,-99.74215619796709,Taylor County,79603
League City,2015,Fourth,3,$147,29.538935008495397,-95.0699952907137,Galveston County,77573
Irving,2016,Fourth,1,$35,32.8770000109905,-96.96415274261791,Dallas County,75038
Irving,2015,Second,1,$45,32.8770455135429,-96.93846520896709,Dallas County,75039
The Woodlands,2016,First,2,$199,30.136955585057102,-95.45219804601841,Montgomery County,77380
Carrollton,2016,Second,1,$69,33.0352361218004,-96.8659716389735,Denton County,75010
Irving,2015,Third,1,$35,32.8485530485366,-96.9699420438801,Dallas County,75062
Granbury,2015,Third,2,$180,32.4114619782349,-97.788544449857,Hood County,76048
Bryan,2015,Third,2,$150,30.623869926908696,-96.35268467112721,Brazos County,77841
Stephenville,2016,Third,1,$25,32.2202057372758,-98.221061689036,Erath County,76401
Austin,2013,Second,Studio,$94,30.3115050135035,-97.72279768563071,Travis County,78751
houston,2015,Second,4,$2500,30.1293171836008,-95.2884271393695,Montgomery County,77365
New Braunfels,2013,First,2,$250,29.7060226829318,-98.1255309967561,Comal County,78130
McGregor,2016,Second,3,$125,31.5016278492383,-97.4282434579047,McLennan County,
Seabrook,2014,Third,1,$70,29.583564008802,-95.0128498491186,Harris County,77586
Conroe,2016,Fourth,1,$55,30.2864590696101,-95.4759548996693,Montgomery County,77304
Denton,2013,Second,1,$54,33.2237881435598,-97.1025622479873,Denton County,76209
Fort Worth,2015,Third,1,$15,32.6564027441536,-97.3713582164447,Tarrant County,76133
Euless,2016,Fourth,1,$39,32.8206200966217,-97.08183253159201,Tarrant County,76040
Conroe,2017,Second,4,$140,30.202114972607898,-95.4311000454018,Montgomery County,77385
Irving,2015,Fourth,1,$55,32.8289615056287,-96.9613249960545,Dallas County,75061
Houston,2015,Fourth,1,$135,29.816455200481602,-95.6908295141697,Harris County,77084
San Antonio,2015,Second,1,$65,29.6356530862364,-98.4010206996698,Bexar County,78259
Corinth,2014,Third,1,$35,33.143632707971,-97.0545923613547,Denton County,76210
Glen Rose,2017,First,1,$85,32.238699522677805,-97.754804575317,Somervell County,76043
Austin,2016,Third,2,$349,30.2659916269128,-97.73534517544658,Travis County,78701
College Station,2015,Second,3,$295,30.5632974045219,-96.2985317535375,Brazos County,77845
Granbury,2015,Third,4,$320,32.413909009958,-97.78253840770729,Hood County,76048
Bryan,2016,Fourth,1,$100,30.6434473599302,-96.37966834764441,Brazos County,77801
Houston,2016,Second,1,$40,30.027616638182103,-95.4454569993548,Harris County,77090
Fort Worth,2017,Second,1,$45,32.659558195366,-97.4060653348464,Tarrant County,76132
New Braunfels,2017,Second,2,$342,29.702230201213002,-98.1233843842157,Comal County,78130
College Station,2014,Third,1,$32,30.5679731328091,-96.292979779693,Brazos County,77845
Austin,2013,Third,Studio,$113,30.260198533344997,-97.7326855958658,Travis County,78702
Irving,2015,Second,Studio,$36,32.85188609557861,-96.9609634545948,Dallas County,75062
New Braunfels,2017,Second,3,$373,29.7099465670002,-98.11893448173771,Comal County,78130
Irving,2015,Fourth,1,$30,32.8507457251947,-96.9888955768704,Dallas County,75062
San Antonio,2015,Second,Studio,$96,29.5144449902885,-98.4539585509428,Bexar County,78209
San Antonio,2016,First,3,$160,29.489510778643304,-98.451493525267,Bexar County,78209
Fort Worth,2016,Fourth,1,$25,32.958022402785,-97.27837781577992,Tarrant County,76177
Conroe,2015,Third,1,$35,30.1926318258592,-95.4649894708075,Montgomery County,77384
Irving,2014,Third,1,$45,32.9161573678953,-96.96635603991258,Dallas County,75063
Katy,2015,Fourth,1,$50,29.829587915526098,-95.7292009493062,Harris County,77449
New Braunfels,2016,First,2,$150,29.7019871395061,-98.14212350046292,Comal County,78130
San Antonio,2016,Second,Studio,$65,29.525317599516804,-98.44857252396808,Bexar County,78217
Humble,2016,Fourth,4,$1000,29.988057740027298,-95.1710283013464,Harris County,77346
San Antonio,2017,First,Studio,$55,29.3970659783954,-98.4744375771224,Bexar County,78210
Austin,2015,Second,Studio,$102,30.2792676133508,-97.7515836553973,Travis County,78705-5609
Harker Heights,2015,Fourth,3,$25,31.0615796618535,-97.67717850554149,Bell County,76548
Spring,2015,Second,1,$85,30.119333190758,-95.42789066396459,Montgomery County,77386
Fort Worth,2016,Second,1,$98,32.7449054157739,-97.2400824480044,Tarrant County,76103
Breckenridge,2015,Third,1,$119,32.6762849632546,-99.03152894068491,Stephens County,
New Braunfels,2017,Second,2,$342,29.7024439591822,-98.1183431122636,Comal County,78130
Spring,2016,Third,1,$37,30.1171525071304,-95.38997720771539,Montgomery County,77386
Argyle,2016,Third,Studio,$65,33.1084360827502,-97.0778373860857,Denton County,76210
Kemah,2014,Second,3,$350,29.5278263001655,-95.01017691804041,Galveston County,77565
Irving,2015,Third,1,$62,32.8647119513021,-96.9968032512359,Dallas County,75038
New Ulm,2015,Third,2,$175,29.9181942527057,-96.4689382388637,Austin County,78950
Irving,2015,Third,4,$395,32.9419906406452,-96.9649686635161,Dallas County,75063
San Antonio,2014,Third,1,$35,29.5470603949693,-98.4005175757071,Bexar County,78233
San Antonio,2016,First,Studio,$95,29.501185401705605,-98.4416983756863,Bexar County,78209
Bryan,2016,Third,1,$115,30.7035982473722,-96.3316724880637,Brazos County,77808
Conroe,2017,Second,1,$40,30.2255625427002,-95.4467315667622,Montgomery County,77385
New Braunfels,2016,First,2,$323,29.704784646169895,-98.1147838690366,Comal County,78130
College Station,2016,First,2,$250,30.633030356777702,-96.3277752439899,Brazos County,77841
Benbrook,2016,Third,1,$25,32.6927639952627,-97.41844409578769,Tarrant County,76132
Irving,2017,Second,1,$39,32.863185132000396,-97.00457039951641,Dallas County,75038
Irving,2014,Third,1,$90,32.9148781634214,-96.9650096200544,Dallas County,75063
Conroe,2016,Fourth,2,$70,30.150290343357202,-95.4021008527618,Montgomery County,77385
Irving,2014,Second,1,$26,32.915095088179605,-96.946540649114,Dallas County,75063
Conroe,2014,First,4,$159,30.2264683582715,-95.45289593583901,Montgomery County,77385
Bryan,2016,Fourth,5,$200,30.6671731333405,-96.3385162177413,Brazos County,77802
Bryan,2016,First,1,$80,30.689971101167497,-96.3289903616843,Brazos County,77802
Irving,2017,First,1,$50,32.8635700246397,-96.9306566651629,Dallas County,75039
Conroe,2016,Fourth,5,$179,30.220150173420603,-95.44616024241371,Montgomery County,77385
Katy,2017,First,4,$500,29.822324858022,-95.77910169276409,Harris County,77493
Bryan,2015,Second,4,$500,30.6521042322672,-96.352014240865,Brazos County,77802
Spring,2016,Fourth,3,$1500,30.1428699967041,-95.3844474902984,Montgomery County,77386
Houston,2013,Third,1,$75,29.546329215073104,-95.0945929575355,Harris County,77058
Cibolo,2015,Third,1,$35,29.584688779921304,-98.21615309517901,Guadalupe County,78108
Conroe,2016,Fourth,2,$1000,30.382902829648398,-95.54321006225142,Montgomery County,77387
Euless,2015,Third,1,$55,32.8494461639177,-97.0790661761045,Tarrant County,76039
The Woodlands,2015,First,2,$129,30.156704516090603,-95.4598825401988,Montgomery County,77380
Austin,2013,First,2,$364,30.273943952790898,-97.7304314753081,Travis County,78702
New Braunfels,2017,Second,2,$380,29.703922435459297,-98.11763217180392,Comal County,78130
Clear Lake Shores,2015,Second,1,$85,29.540994790853098,-95.0378607780986,Galveston County,77565
Coleman,2017,Second,2,$235,31.812256850131302,-99.3833892768248,Coleman County,76834
Austin,2015,Second,Studio,$79,30.343229172999703,-97.7173173192634,Travis County,78757
Dallas,2015,First,2,$159,32.8444770939208,-96.7888403712102,Dallas County,75205
Fort Worth,2016,Second,2,$295,32.7732619100775,-97.3063281831514,Tarrant County,76111
Euless,2016,Third,3,$120,32.8329861858842,-97.1111451745707,Tarrant County,76040
Dallas,2016,Second,Studio,$70,32.839921764572395,-96.78868861382809,Dallas County,75205
Spring,2013,Second,1,$77,30.0530588814336,-95.4424528054966,Harris County,77388
College Station,2013,Third,1,$189,30.5899566839318,-96.4105588308209,Brazos County,77845
Rio Frio,2016,Third,3,$299,29.6306453062974,-99.74336944455949,Real County,
Irving,2013,Fourth,1,$98,32.860230034159,-96.9507963495589,Dallas County,75062
New Ulm,2016,Third,1,$59,29.936737542189302,-96.5470431369165,Austin County,77418
Cibolo,2016,Fourth,Studio,$77,29.545422002172497,-98.23659428487579,Bexar County,78108
Ellinger,2015,Second,Studio,$169,29.8403229525995,-96.7076513453689,Fayette County,78938
New Braunfels,2017,Second,3,$492,29.704219548637,-98.1185024122785,Comal County,78130
Denton,2015,First,1,$44,33.235984863369005,-97.1499740720628,Denton County,76201
Cat Spring,2016,Fourth,3,$350,29.846097566765298,-96.32583719642392,Austin County,78933
Abilene,2014,Third,2,$90,32.4672661645834,-99.71761604758629,Taylor County,79601
Wimberley,2015,First,2,$375,29.9476306753395,-98.09309313181109,Hays County,78676
College Station,2016,Second,1,$100,30.642696794103,-96.3179337927093,Brazos County,77802
Humble,2013,Second,2,$500,29.9991889585713,-95.1462113511237,Harris County,77346
Irving,2016,Fourth,1,$50,32.866131949643105,-96.98194509621379,Dallas County,75038
Austin,2014,Fourth,3,$399,30.256306862416302,-97.7330574204099,Travis County,78702
Denton,2016,Third,1,$80,33.1582314339532,-97.12972486177419,Denton County,76210
Concan,2016,Third,Studio,$135,29.501899256349898,-99.7099145799213,Uvalde County,
Austin,2013,First,1,$100,30.299402137797603,-97.67747008741699,Travis County,78723
New Braunfels,2016,First,2,$348,29.705235590184003,-98.11529100215608,Comal County,78130
San Antonio,2014,Second,1,$33,29.436388868959998,-98.4471871045937,Bexar County,78208
Crawford,2017,Second,1,$50,31.549497166883302,-97.4468207013682,McLennan County,76638
College Station,2015,Fourth,5,$1200,30.6406085887078,-96.2872663294914,Brazos County,77845
Seabrook,2014,Fourth,1,$45,29.586596952602896,-95.05722420505371,Harris County,77586
New Braunfels,2015,Fourth,2,$254,29.7067786725527,-98.12637338190831,Comal County,78130
San Antonio,2014,Third,2,$119,29.468135021643896,-98.49751544364808,Bexar County,78212
Irving,2017,First,1,$78,32.8652799220069,-96.93216522561261,Dallas County,75039
Fort Worth,2014,Third,2,$100,32.7449681489336,-97.2480653978647,Tarrant County,76103
Harker Heights,2014,Second,1,$45,31.0638943904493,-97.6341385686771,Bell County,76548
Fort Worth,2016,Second,2,$140,32.758022452685,-97.17903967728071,Tarrant County,76120
Woodway,2016,Fourth,1,$99,31.5746530428543,-97.30688604540421,McLennan County,76712
Austin,2014,First,4,$595,30.375656675931896,-97.9224197949775,Travis County,78734
Porter,2016,Fourth,1,$75,30.079361123277696,-95.25703511002442,Montgomery County,77365
Fort Worth,2017,Second,2,$93,32.7632731634552,-97.3293526338072,Tarrant County,76196
Arlington,2017,First,1,$39,32.6512394435788,-97.17589055444151,Tarrant County,76017
Caddo,2016,Fourth,4,$545,32.8456124761822,-98.5648250841556,Palo Pinto County,
Concan,2014,First,4,$625,29.5279530212336,-99.6900732093984,Uvalde County,
Comfort,2015,First,2,$199,29.9677470901865,-98.91059963447269,Kendall County,78013
College Station,2014,Fourth,4,$330,30.568401805978898,-96.31521181384899,Brazos County,77845
Sealy,2016,Second,1,$95,29.7103745000694,-96.22433206334341,Austin County,77474
Irving,2016,Third,1,$31,32.9112055635734,-96.9845175867382,Dallas County,75063
Kemah,2016,Fourth,1,$90,29.551608448040103,-95.0557979161092,Galveston County,77565
Bryan,2015,Third,1,$49,30.6432643813123,-96.3778880922928,Brazos County,77801
Fort Worth,2017,Second,3,$116,32.9008282863764,-97.3023827270269,Tarrant County,76248
Irving,2016,Third,5,$475,32.856755675149806,-96.9768089179891,Dallas County,75038
College Station,2016,Second,3,$219,30.6499442359704,-96.2860999116929,Brazos County,77845
New Braunfels,2016,First,3,$447,29.7044988692234,-98.11684095439291,Comal County,78130
Crawford,2016,Fourth,1,$199,31.597041646718303,-97.3390438905876,McLennan County,76638
College Station,2017,First,1,$20,30.590144327737498,-96.3451572602795,Brazos County,77841
Katy,2015,Third,1,$29,29.827751203643103,-95.71281299345699,Harris County,77449
Meridian,2015,Third,Studio,$100,31.9574403147012,-97.6857827429482,Bosque County,76665
Glen Rose,2016,First,1,$202,32.2332945279492,-97.7553885279315,Somervell County,76043
Breckenridge,2015,Third,1,$49,32.7691564003772,-99.0204018890839,Stephens County,
Austin,2016,Third,2,$149,30.224668731961398,-97.75337779063541,Travis County,78704-7205
Spring,2016,Fourth,1,$47,30.0519778952604,-95.34478480167971,Harris County,77373
Dallas,2016,Third,1,$60,32.8238879183706,-96.830301765086,Dallas County,75235
New Braunfels,2016,Third,1,$95,29.699795724130603,-98.1104613137442,Comal County,78130
Baird,2017,First,2,$180,32.3917463654751,-99.3936461506233,Callahan County,79504
College Station,2016,First,4,$800,30.6135699929844,-96.3246056936403,Brazos County,77840
Spring,2017,First,1,$19,30.109608247360303,-95.53124415162321,Harris County,77389
Concan,2017,First,3,$350,29.5066009804289,-99.7067599200605,Uvalde County,
Fort Worth,2016,First,2,$71,32.6502574204883,-97.356466477524,Tarrant County,76133
Spring,2015,First,2,$205,30.1742515009355,-95.5080467393705,Montgomery County,77381
College Station,2016,Third,1,$30,30.5678292308247,-96.2944213793519,Brazos County,77845
College Station,2013,Third,Studio,$129,30.6039589719108,-96.3156768392828,Brazos County,77840
Fredericksburg,2015,Second,1,$90,30.2665842201794,-98.8632531580172,Gillespie County,78624
New Braunfels,2017,Second,1,$220,29.707938086834602,-98.1280307978672,Comal County,78130
New Braunfels,2015,Second,2,$280,29.7004587997405,-98.11851230308442,Comal County,78130
Burleson,2017,Second,5,$325,32.5473732005511,-97.24474138408571,Johnson County,76028
Weimar,2015,First,3,$599,29.557580722902102,-96.6718903237213,Colorado County,77475
College Station,2016,Third,4,$350,30.6409839634932,-96.31691489382601,Brazos County,77802
Fort Worth,2015,First,5,$400,32.7532517189361,-97.18685468328569,Tarrant County,76112
Kemah,2015,First,Studio,$85,29.5415853615836,-95.0375975672325,Galveston County,77565
Granbury,2015,Third,5,$600,32.407667331117395,-97.7349781993717,Hood County,76049
New Braunfels,2015,Fourth,2,$322,29.702815364889602,-98.11781615408779,Comal County,78130
Coppell,2016,Third,1,$70,32.968352334615,-97.00771026060129,Dallas County,75019
Huffman,2016,Fourth,5,$2500,30.089733661228298,-95.148634606374,Harris County,77336
Euless,2016,Third,Studio,$44,32.8290740126358,-97.0829088570208,Tarrant County,76040
Euless,2015,Second,1,$40,32.820033298450106,-97.0927088026986,Tarrant County,76040
Humble,2015,First,2,$60,30.016126016406897,-95.29607831426519,Harris County,77338
College Station,2015,Fourth,3,$620,30.6246474242205,-96.3081508758039,Brazos County,77840
New Braunfels,2015,Third,2,$374,29.703148935721998,-98.1165508757537,Comal County,78130
Fort Worth,2016,Second,1,$45,32.7591413956716,-97.2020293784165,Tarrant County,76120
Spring,2016,First,1,$2000,30.1265504263199,-95.43509704659608,Montgomery County,77386
Dallas,2017,First,1,$54,32.817684116918805,-96.78316266152001,Dallas County,75204
San Antonio,2014,Third,1,$29,29.547860377961698,-98.4002086110904,Bexar County,78233
Harker Heights,2016,Second,2,$140,31.0711826809147,-97.62494137596359,Bell County,76559
Irving,2016,Third,2,$100,32.879175175547296,-96.93865919053009,Dallas County,75039
Dallas,2015,Third,1,$40,32.804955020251896,-96.80270720837758,Dallas County,75219
Spring,2016,Fourth,1,$36,30.0506994647416,-95.34329153332929,Harris County,77373
Irving,2015,Third,1,$59,32.8700938649386,-96.94964392332541,Dallas County,75038
Irving,2016,First,1,$89,32.863005941538404,-97.0046687917194,Dallas County,75038
Kingwood,2016,Second,1,$150,30.0526242774098,-95.2255578628201,Harris County,77339
Irving,2014,Third,1,$45,32.9161573678953,-96.96635603991258,Dallas County,75063
San Antonio,2016,Third,2,$130,29.516284544075,-98.4234809178924,Bexar County,78217
New Braunfels,2015,Fourth,3,$447,29.7016845681233,-98.1174118069043,Comal County,
New Braunfels,2015,Fourth,2,$311,29.7060610632344,-98.1202180438461,Comal County,78130
Tomball,2017,First,1,$75,30.0829275397405,-95.5524807814967,Harris County,77375
Granbury,2016,Third,3,$125,32.44418420218,-97.7866302592323,Hood County,76048
Katy,2015,First,1,$33,29.8224401816301,-95.7112439785836,Harris County,77449
Early,2014,Third,2,$175,31.7567448159623,-98.91412666818441,Brown County,76802
Spring,2017,First,3,$120,30.1855602815975,-95.5781345098617,Montgomery County,77382
College Station,2017,Second,1,$47,30.625550933587302,-96.3027050025832,Brazos County,77840
Conroe,2016,Fourth,2,$65,30.3352276375672,-95.56714203361919,Montgomery County,77304
New Braunfels,2013,Second,2,$370,29.7038847695502,-98.1170514654466,Comal County,78130
College Station,2017,Second,2,$125,30.626908499476105,-96.2950191362007,Brazos County,77845
Conroe,2016,First,1,$35,30.2136090553543,-95.4473721672497,Montgomery County,77384-5317
Irving,2016,Third,1,$39,32.846621783084395,-96.96304649570222,Dallas County,75062
San Antonio,2016,First,1,$58,29.5540693371193,-98.4630565336599,Bexar County,78247
Irving,2017,Second,1,$106,32.8588548989223,-96.9974891864588,Dallas County,
Roanoke,2016,First,1,$42,33.01085211462011,-97.270686840671,Denton County,76262
Humble,2017,First,3,$122,30.021118045942302,-95.29062076352241,Harris County,77338
Austin,2016,Second,2,$125,30.2833113002934,-97.7588669459401,Travis County,78703
